adsorbate,sm_0,sm_1,sm_2,sm_3,sm_4,sm_5,sm_6,sm_7,sm_8,sm_9,sm_10,sm_11,sm_12,sm_13,sm_14,sm_15,sm_16,sm_17,sm_18,sm_19,sm_20,sm_21,sm_22,sm_23,sm_24,sm_25,sm_26,sm_27,sm_28,sm_29,sm_30,sm_31,sm_32,sm_33,sm_34,sm_35,sm_36,sm_37,sm_38,sm_39,sm_40,sm_41,sm_42,sm_43,sm_44,sm_45,sm_46,sm_47,sm_48,sm_49,sm_50,sm_51,sm_52,sm_53,sm_54,sm_55,sm_56,sm_57,sm_58,sm_59,sm_60,sm_61,sm_62,sm_63,sm_64,sm_65,sm_66,sm_67,sm_68,sm_69,sm_70,sm_71,sm_72,sm_73,sm_74,sm_75,sm_76,sm_77,sm_78,sm_79,sm_80,sm_81,sm_82,sm_83,sm_84,sm_85,sm_86,sm_87,sm_88,sm_89,sm_90,sm_91,sm_92,sm_93,sm_94,sm_95,sm_96,sm_97,sm_98,sm_99,sm_100,sm_101,sm_102,sm_103,sm_104,sm_105,sm_106,sm_107,sm_108,sm_109,sm_110,sm_111,sm_112,sm_113,sm_114,sm_115,sm_116,sm_117,sm_118,sm_119,sm_120,sm_121,sm_122,sm_123,sm_124,sm_125,sm_126,sm_127,sm_128,sm_129,sm_130,sm_131,sm_132,sm_133,sm_134,sm_135,sm_136,sm_137,sm_138,sm_139,sm_140,sm_141,sm_142,sm_143,sm_144,sm_145,sm_146,sm_147,sm_148,sm_149,sm_150,sm_151,sm_152,sm_153,sm_154,sm_155,sm_156,sm_157,sm_158,sm_159,sm_160,sm_161,sm_162,sm_163,sm_164,sm_165,sm_166,sm_167,sm_168,sm_169,sm_170,sm_171,sm_172,sm_173,sm_174,sm_175,sm_176,sm_177,sm_178,sm_179,sm_180,sm_181,sm_182,sm_183,sm_184,sm_185,sm_186,sm_187,sm_188,sm_189,sm_190,sm_191,sm_192,sm_193,sm_194,sm_195
A11,73.51669471981023,82.8566393293541,8.271757459032312,8.802718559206706,11.431811243277032,8.615334778073288,1.7073590466047015,0.9444136469695575,0.8099292353961863,0.9116005701117709,0.0,0.0,0.0,0.0,82.8566393293541,36.85810519942594,7.36250052228635,7.107251163343356,15.608107939969909,9.819415737175472,1.8390845193120224,0.7198782611744761,0.6464661469147733,0.9180951373573563,0.0,0.0,0.0,0.0,8.271757459032312,7.36250052228635,73.51669471981023,4.87076985823703,17.861270539994017,6.359360997542433,1.0717866188971463,0.6376346020699486,7.089167471365263,1.1818032322190162,0.0,0.0,0.0,0.0,8.802718559206706,7.107251163343356,4.87076985823703,73.51669471981023,5.743658030582015,13.917010601147984,2.2210617279108926,8.055343618840373,0.6015843484552245,1.3700081414237415,0.0,0.0,0.0,0.0,11.431811243277032,15.608107939969909,17.861270539994017,5.743658030582015,36.85810519942594,14.981111703733282,2.4647134482541615,0.5996680803595894,1.0048908621825747,1.894774128896114,0.0,0.0,0.0,0.0,8.615334778073288,9.819415737175472,6.359360997542433,13.917010601147984,14.981111703733282,36.85810519942594,12.925473922980192,1.0312445609282848,0.5829355022666588,5.576072462091698,0.0,0.0,0.0,0.0,1.7073590466047015,1.8390845193120224,1.0717866188971463,2.2210617279108926,2.4647134482541615,12.925473922980192,0.5,0.16378912008404198,0.09519447755878178,0.6117205181876296,0.0,0.0,0.0,0.0,0.9444136469695575,0.7198782611744761,0.6376346020699486,8.055343618840373,0.5996680803595894,1.0312445609282848,0.16378912008404198,0.5,0.08886598552799632,0.13187460868405215,0.0,0.0,0.0,0.0,0.8099292353961863,0.6464661469147733,7.089167471365263,0.6015843484552245,1.0048908621825747,0.5829355022666588,0.09519447755878178,0.08886598552799632,0.5,0.11353928273750577,0.0,0.0,0.0,0.0,0.9116005701117709,0.9180951373573563,1.1818032322190162,1.3700081414237415,1.894774128896114,5.576072462091698,0.6117205181876296,0.13187460868405215,0.11353928273750577,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A12,73.51669471981023,4.815609177289359,21.66212954890422,6.307449352801861,1.1471241837619788,0.6248383785390862,1.1132049299665907,6.503424080500028,0.0,0.0,0.0,0.0,0.0,0.0,4.815609177289359,73.51669471981023,5.281630498704617,14.12235896297932,1.9872331438250364,8.854191651424655,1.5052000621229573,0.5690139879272597,0.0,0.0,0.0,0.0,0.0,0.0,21.66212954890422,5.281630498704617,36.85810519942594,14.273735431708705,2.5102156361276897,0.5651329630365028,1.8949668944144404,1.022690409167752,0.0,0.0,0.0,0.0,0.0,0.0,6.307449352801861,14.12235896297932,14.273735431708705,36.85810519942594,13.669533994873738,1.0940492243039346,6.406295680089622,0.5392478632301742,0.0,0.0,0.0,0.0,0.0,0.0,1.1471241837619788,1.9872331438250364,2.5102156361276897,13.669533994873738,0.5,0.15545000292107947,0.5830449159221288,0.09111959313444093,0.0,0.0,0.0,0.0,0.0,0.0,0.6248383785390862,8.854191651424655,0.5651329630365028,1.0940492243039346,0.15545000292107947,0.5,0.15201606222512518,0.08105442773008548,0.0,0.0,0.0,0.0,0.0,0.0,1.1132049299665907,1.5052000621229573,1.8949668944144404,6.406295680089622,0.5830449159221288,0.15201606222512518,0.5,0.10395004773675892,0.0,0.0,0.0,0.0,0.0,0.0,6.503424080500028,0.5690139879272597,1.022690409167752,0.5392478632301742,0.09111959313444093,0.08105442773008548,0.10395004773675892,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A13,73.51669471981023,11.278195234779414,27.892336968816565,14.5862864712931,9.710263501134401,1.475080344113367,1.321979436927761,1.3772702771098106,0.0,0.0,0.0,0.0,0.0,0.0,11.278195234779414,73.51669471981023,6.861767553517204,18.024957904906664,1.0345438904530193,9.390988998152025,1.3672526704491013,0.6985996740671417,0.0,0.0,0.0,0.0,0.0,0.0,27.892336968816565,6.861767553517204,36.85810519942594,14.519625197561666,2.3826475140102916,0.7284079731859576,1.9621707864971025,2.8140088353227832,0.0,0.0,0.0,0.0,0.0,0.0,14.5862864712931,18.024957904906664,14.519625197561666,36.85810519942594,0.9962379976500224,1.298590950516801,4.49909600160894,0.9489949972696956,0.0,0.0,0.0,0.0,0.0,0.0,9.710263501134401,1.0345438904530193,2.3826475140102916,0.9962379976500224,0.5,0.13271677195877582,0.11730790610990792,0.17829472884333866,0.0,0.0,0.0,0.0,0.0,0.0,1.475080344113367,9.390988998152025,0.7284079731859576,1.298590950516801,0.13271677195877582,0.5,0.12812090866346987,0.07675547082481522,0.0,0.0,0.0,0.0,0.0,0.0,1.321979436927761,1.3672526704491013,1.9621707864971025,4.49909600160894,0.11730790610990792,0.12812090866346987,0.5,0.19275831325624465,0.0,0.0,0.0,0.0,0.0,0.0,1.3772702771098106,0.6985996740671417,2.8140088353227832,0.9489949972696956,0.17829472884333866,0.07675547082481522,0.19275831325624465,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A14,73.51669471981023,9.124918162361803,7.409614763304164,42.64803266605459,9.419345760564621,5.800629435262086,1.1631571360696762,1.3279523776239357,5.628978918240479,2.002493118235896,0.0,0.0,0.0,0.0,9.124918162361803,73.51669471981023,12.551078647840622,7.00621386838821,28.442313539656894,23.61040064199306,14.07603482596122,1.9343354818008087,0.7972961897842259,0.692620861269897,0.0,0.0,0.0,0.0,7.409614763304164,12.551078647840622,73.51669471981023,4.328578641406551,6.816316429982279,19.23741080221965,1.2243530947277403,0.9276568036609716,1.149968787664376,0.6069119078001611,0.0,0.0,0.0,0.0,42.64803266605459,7.00621386838821,4.328578641406551,36.85810519942594,10.71103210167525,4.532856995089159,0.8198982379863863,1.7516741515508842,1.8684533551955074,3.0733867432568296,0.0,0.0,0.0,0.0,9.419345760564621,28.442313539656894,6.816316429982279,10.71103210167525,36.85810519942594,17.927949064206548,1.8528922612631775,6.803815685722588,0.7583526368638064,0.7727027330255857,0.0,0.0,0.0,0.0,5.800629435262086,23.61040064199306,19.23741080221965,4.532856995089159,17.927949064206548,36.85810519942594,1.8012876685392356,1.7759355622439514,0.6759072338408854,0.49880012397856055,0.0,0.0,0.0,0.0,1.1631571360696762,14.07603482596122,1.2243530947277403,0.8198982379863863,1.8528922612631775,1.8012876685392356,0.5,0.1679836951468614,0.09325523792124014,0.08928303252590751,0.0,0.0,0.0,0.0,1.3279523776239357,1.9343354818008087,0.9276568036609716,1.7516741515508842,6.803815685722588,1.7759355622439514,0.1679836951468614,0.5,0.12361365574399884,0.15880489513604792,0.0,0.0,0.0,0.0,5.628978918240479,0.7972961897842259,1.149968787664376,1.8684533551955074,0.7583526368638064,0.6759072338408854,0.09325523792124014,0.12361365574399884,0.5,0.29278623588131886,0.0,0.0,0.0,0.0,2.002493118235896,0.692620861269897,0.6069119078001611,3.0733867432568296,0.7727027330255857,0.49880012397856055,0.08928303252590751,0.15880489513604792,0.29278623588131886,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15,73.51669471981023,6.171377694847867,7.669271197837289,51.60032037361408,7.356860148618728,6.673877377856757,0.6690523149841408,0.9779530547459364,1.3717918678609247,0.0,0.0,0.0,0.0,0.0,6.171377694847867,73.51669471981023,14.187531965833745,5.9947950762580975,27.420826481153014,9.71602996625444,9.778361692882847,1.915518274507162,0.9454612895567671,0.0,0.0,0.0,0.0,0.0,7.669271197837289,14.187531965833745,73.51669471981023,5.971080897027759,12.521036745933397,22.910800995326415,1.0866297166915775,4.689504056071743,1.274083137080519,0.0,0.0,0.0,0.0,0.0,51.60032037361408,5.9947950762580975,5.971080897027759,36.85810519942594,9.70601234258108,7.489394384593683,0.6254013719933398,0.6522588993678768,1.632033263404895,0.0,0.0,0.0,0.0,0.0,7.356860148618728,27.420826481153014,12.521036745933397,9.70601234258108,36.85810519942594,20.243397444976463,1.5560281774865428,1.0219269103926139,1.2027579435535478,0.0,0.0,0.0,0.0,0.0,6.673877377856757,9.71602996625444,22.910800995326415,7.489394384593683,20.243397444976463,36.85810519942594,0.833381006122075,1.0283168412636066,3.036880241823299,0.0,0.0,0.0,0.0,0.0,0.6690523149841408,9.778361692882847,1.0866297166915775,0.6254013719933398,1.5560281774865428,0.833381006122075,0.5,0.15745414050719958,0.1128244100754482,0.0,0.0,0.0,0.0,0.0,0.9779530547459364,1.915518274507162,4.689504056071743,0.6522588993678768,1.0219269103926139,1.0283168412636066,0.15745414050719958,0.5,0.09146052637842554,0.0,0.0,0.0,0.0,0.0,1.3717918678609247,0.9454612895567671,1.274083137080519,1.632033263404895,1.2027579435535478,3.036880241823299,0.1128244100754482,0.09146052637842554,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16,73.51669471981023,8.904283964178944,48.35773501461951,11.25442857385668,5.651892764338028,0.8943084403054831,2.082515382748047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.904283964178944,73.51669471981023,6.864875653499239,35.21689256389796,1.3348522506573068,5.615087620373632,0.7537171384972787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.35773501461951,6.864875653499239,36.85810519942594,11.046385780675447,1.6615899824610825,0.5913145303880858,3.9135421281585976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25442857385668,35.21689256389796,11.046385780675447,36.85810519942594,1.661058370434716,1.2655026134306537,0.8901182363530699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.651892764338028,1.3348522506573068,1.6615899824610825,1.661058370434716,0.5,0.12354918845785214,0.1416130225601246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8943084403054831,5.615087620373632,0.5913145303880858,1.2655026134306537,0.12354918845785214,0.5,0.07666118055216288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.082515382748047,0.7537171384972787,3.9135421281585976,0.8901182363530699,0.1416130225601246,0.07666118055216288,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17,73.51669471981023,74.15467543095284,7.610320434615954,9.620616506380314,13.324982770136575,6.606151971670531,2.209446760376087,0.9374776886875151,1.0985727164699746,0.0,0.0,0.0,0.0,0.0,74.15467543095284,36.85810519942594,5.8002530831863215,9.776196212405376,25.12769198625809,6.522976034407313,3.1266334642069475,0.9099402808778061,0.6911699581465408,0.0,0.0,0.0,0.0,0.0,7.610320434615954,5.8002530831863215,73.51669471981023,5.106999328800745,6.883667551579254,27.923275833522037,1.289689775703868,0.6443724284008604,6.74167989100923,0.0,0.0,0.0,0.0,0.0,9.620616506380314,9.776196212405376,5.106999328800745,73.51669471981023,14.258068296515916,5.475639705537609,1.8291571367430977,12.977431533523841,0.5910629318315448,0.0,0.0,0.0,0.0,0.0,13.324982770136575,25.12769198625809,6.883667551579254,14.258068296515916,36.85810519942594,12.915371510461334,12.35636599989612,1.3929979745934273,0.6177402498405042,0.0,0.0,0.0,0.0,0.0,6.606151971670531,6.522976034407313,27.923275833522037,5.475639705537609,12.915371510461334,36.85810519942594,2.3618240219320072,0.7123452038022313,1.2195402155247757,0.0,0.0,0.0,0.0,0.0,2.209446760376087,3.1266334642069475,1.289689775703868,1.8291571367430977,12.35636599989612,2.3618240219320072,0.5,0.19334222311645893,0.11000448813996341,0.0,0.0,0.0,0.0,0.0,0.9374776886875151,0.9099402808778061,0.6443724284008604,12.977431533523841,1.3929979745934273,0.7123452038022313,0.19334222311645893,0.5,0.07001429507569627,0.0,0.0,0.0,0.0,0.0,1.0985727164699746,0.6911699581465408,6.74167989100923,0.5910629318315448,0.6177402498405042,1.2195402155247757,0.11000448813996341,0.07001429507569627,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18,73.51669471981023,73.87182774696404,8.782176861702817,7.1567446080414845,12.013361614012421,10.783477499655753,4.649053134887494,0.8331502635763764,0.0,0.0,0.0,0.0,0.0,0.0,73.87182774696404,36.85810519942594,6.778835563709113,5.6162309515057975,11.929479744201275,10.740203395423183,2.4473073739860896,0.578459313368574,0.0,0.0,0.0,0.0,0.0,0.0,8.782176861702817,6.778835563709113,73.51669471981023,4.812395506956716,30.31420691416362,3.7459810108196883,0.803677434385946,5.662191621292463,0.0,0.0,0.0,0.0,0.0,0.0,7.1567446080414845,5.6162309515057975,4.812395506956716,73.51669471981023,3.761412471073019,21.09168583095587,1.7518556618703593,0.7024861029411911,0.0,0.0,0.0,0.0,0.0,0.0,12.013361614012421,11.929479744201275,30.31420691416362,3.761412471073019,36.85810519942594,3.90660018690685,0.7915567590927509,1.1704568344598427,0.0,0.0,0.0,0.0,0.0,0.0,10.783477499655753,10.740203395423183,3.7459810108196883,21.09168583095587,3.90660018690685,36.85810519942594,2.553134134961528,0.44300105953208674,0.0,0.0,0.0,0.0,0.0,0.0,4.649053134887494,2.4473073739860896,0.803677434385946,1.7518556618703593,0.7915567590927509,2.553134134961528,0.5,0.098763999252592,0.0,0.0,0.0,0.0,0.0,0.0,0.8331502635763764,0.578459313368574,5.662191621292463,0.7024861029411911,1.1704568344598427,0.44300105953208674,0.098763999252592,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19,73.51669471981023,9.738920458787266,75.56709916716824,12.139111575067862,7.723240359204207,0.9531220595661078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.738920458787266,73.51669471981023,9.140957194283754,42.52872376278565,0.9647019976923239,6.735182698521352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.56709916716824,9.140957194283754,36.85810519942594,15.41875829567726,2.495794286032079,0.7518790537597392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.139111575067862,42.52872376278565,15.41875829567726,36.85810519942594,0.8876388192059004,1.559561148892573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.723240359204207,0.9647019976923239,2.495794286032079,0.8876388192059004,0.5,0.1253280001049672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9531220595661078,6.735182698521352,0.7518790537597392,1.559561148892573,0.1253280001049672,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A20,73.51669471981023,4.797418078022503,16.73042871496491,14.289405089523658,5.263598223501106,16.268801822153375,0.5625298917178224,0.9718242526360119,1.942927940392673,0.8204841772778891,0.0,0.0,0.0,0.0,4.797418078022503,73.51669471981023,5.2750745308398175,5.217603468448074,16.04784356874207,0.6482252587893447,14.706450627500303,2.0555941710576318,0.8498303007981156,1.9824669623560223,0.0,0.0,0.0,0.0,16.73042871496491,5.2750745308398175,36.85810519942594,38.88584564933208,10.350233076476666,1.382132876662837,0.5297292927553201,1.918139576390022,8.33643491697925,1.149430810731357,0.0,0.0,0.0,0.0,14.289405089523658,5.217603468448074,38.88584564933208,36.85810519942594,9.182398440309807,1.3168644962744058,0.5301803203779515,1.2324194982237922,3.778448313513817,1.1084436234978088,0.0,0.0,0.0,0.0,5.263598223501106,16.04784356874207,10.350233076476666,9.182398440309807,36.85810519942594,0.6244757788608148,1.2585661530696426,12.471587699410783,1.193710093759663,8.44987719351981,0.0,0.0,0.0,0.0,16.268801822153375,0.6482252587893447,1.382132876662837,1.3168644962744058,0.6244757788608148,0.5,0.07613688583216459,0.11278424200559718,0.1689451867419293,0.09663229571333627,0.0,0.0,0.0,0.0,0.5625298917178224,14.706450627500303,0.5297292927553201,0.5301803203779515,1.2585661530696426,0.07613688583216459,0.5,0.1686204820458486,0.08867017432230266,0.19184056350925244,0.0,0.0,0.0,0.0,0.9718242526360119,2.0555941710576318,1.918139576390022,1.2324194982237922,12.471587699410783,0.11278424200559718,0.1686204820458486,0.5,0.21140135536514934,0.8136105676151495,0.0,0.0,0.0,0.0,1.942927940392673,0.8498303007981156,8.33643491697925,3.778448313513817,1.193710093759663,0.1689451867419293,0.08867017432230266,0.21140135536514934,0.5,0.14462334320070505,0.0,0.0,0.0,0.0,0.8204841772778891,1.9824669623560223,1.149430810731357,1.1084436234978088,8.44987719351981,0.09663229571333627,0.19184056350925244,0.8136105676151495,0.14462334320070505,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A21,73.51669471981023,6.660838463175945,9.367847388880719,54.18379171761205,14.428220838538452,6.463652357965913,0.7536460494745882,17.51075948620857,0.972789928751695,3.3891997881992046,0.9693295558618983,1.0446152303240261,0.0,0.0,6.660838463175945,73.51669471981023,5.389854058035742,5.068781272862154,5.3211117736103875,18.16098857515952,19.787464609347502,0.8610962228357134,2.1967643035754616,0.7648149594420124,2.5901794397438525,0.5895146552773688,0.0,0.0,9.367847388880719,5.389854058035742,73.51669471981023,11.20864365258669,20.2211504557819,5.751919273514261,0.6778820636565428,0.9012724013995058,0.9401272002161911,3.36185338136263,0.8602884025969746,4.581524211393771,0.0,0.0,54.18379171761205,5.068781272862154,11.20864365258669,36.85810519942594,36.03584524136299,6.34633243047597,0.563031228942423,2.5217184749842385,0.874363150821269,3.665584603643205,0.8531981423341659,0.9092230589623242,0.0,0.0,14.428220838538452,5.3211117736103875,20.2211504557819,36.03584524136299,36.85810519942594,9.000876562835499,0.5895447541950171,1.0780374248258653,1.2427358257376195,11.862767413198492,1.1120208186795626,1.0255153898408405,0.0,0.0,6.463652357965913,18.16098857515952,5.751919273514261,6.34633243047597,9.000876562835499,36.85810519942594,1.4924161015032846,0.7215035341879872,13.626260486670857,1.0630163748315353,11.932174722999005,0.4740258549020563,0.0,0.0,0.7536460494745882,19.787464609347502,0.6778820636565428,0.563031228942423,0.5895447541950171,1.4924161015032846,0.5,0.09944768687145537,0.1948066028298793,0.08626233622384841,0.22578774367313567,0.077808427516372,0.0,0.0,17.51075948620857,0.8610962228357134,0.9012724013995058,2.5217184749842385,1.0780374248258653,0.7215035341879872,0.09944768687145537,0.5,0.11261729345026074,0.22178632659333755,0.11657267186607458,0.11783281715065431,0.0,0.0,0.972789928751695,2.1967643035754616,0.9401272002161911,0.874363150821269,1.2427358257376195,13.626260486670857,0.1948066028298793,0.11261729345026074,0.5,0.15583906224254668,0.7725897003750648,0.07860796239376505,0.0,0.0,3.3891997881992046,0.7648149594420124,3.36185338136263,3.665584603643205,11.862767413198492,1.0630163748315353,0.08626233622384841,0.22178632659333755,0.15583906224254668,0.5,0.14122217507971638,0.20071893566052348,0.0,0.0,0.9693295558618983,2.5901794397438525,0.8602884025969746,0.8531981423341659,1.1120208186795626,11.932174722999005,0.22578774367313567,0.11657267186607458,0.7725897003750648,0.14122217507971638,0.5,0.07552877931384606,0.0,0.0,1.0446152303240261,0.5895146552773688,4.581524211393771,0.9092230589623242,1.0255153898408405,0.4740258549020563,0.077808427516372,0.11783281715065431,0.07860796239376505,0.20071893566052348,0.07552877931384606,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
