adsorbate,esm_0,esm_1,esm_2,esm_3,esm_4,esm_5,esm_6,esm_7,esm_8,esm_9,esm_10,esm_11,esm_12,esm_13,esm_14,esm_15,esm_16,esm_17,esm_18,esm_19,esm_20,esm_21,esm_22,esm_23,esm_24,esm_25,esm_26,esm_27,esm_28,esm_29,esm_30,esm_31,esm_32,esm_33,esm_34,esm_35,esm_36,esm_37,esm_38,esm_39,esm_40,esm_41,esm_42,esm_43,esm_44,esm_45,esm_46,esm_47,esm_48,esm_49,esm_50,esm_51,esm_52,esm_53,esm_54,esm_55,esm_56,esm_57,esm_58,esm_59,esm_60,esm_61,esm_62,esm_63,esm_64,esm_65,esm_66,esm_67,esm_68,esm_69,esm_70,esm_71,esm_72,esm_73,esm_74,esm_75,esm_76,esm_77,esm_78,esm_79,esm_80,esm_81,esm_82,esm_83,esm_84,esm_85,esm_86,esm_87,esm_88,esm_89,esm_90,esm_91,esm_92,esm_93,esm_94,esm_95,esm_96,esm_97,esm_98,esm_99
252,-1.6363970140087485,16.416563408433472,20.175948704881066,30.03948125966271,2.038069152512441,2.2885127955529527,4.8768784791860575,4.765865120810204,2.1676048027868338,0.0,16.416563408433483,-2.909150247126666,29.598779291451986,19.61101687146076,7.431404022582061,3.3102004543896104,2.061236224288208,2.2118597486067513,3.0755851921655557,0.0,20.175948704881076,29.598779291451986,-1.6363970140087485,15.599123090137493,2.6106869937011727,4.940771214097568,2.3270840396771004,2.1935928102767925,4.848563366489865,0.0,30.039481259662697,19.611016871460752,15.599123090137493,-2.9091502471266644,3.0724010358018283,1.8949347684864564,3.1760898479190542,3.2530912330619337,1.8371836432047228,0.0,2.0380691525124415,7.4314040225820595,2.6106869937011736,3.07240103580183,-0.04545547261135416,0.29031571005353535,0.25141642614259174,0.2677553190401968,0.31556688616918205,0.0,2.2885127955529536,3.310200454389612,4.940771214097566,1.8949347684864568,0.2903157100535353,-0.04545547261135413,0.31050439553255915,0.33645392361053894,0.47235959229791225,0.0,4.876878479186054,2.0612362242882076,2.3270840396770986,3.1760898479190534,0.2514164261425917,0.310504395532559,-0.04545547261135413,0.46534640762077273,0.3497525715529688,0.0,4.7658651208102025,2.2118597486067504,2.1935928102767916,3.253091233061933,0.26775531904019667,0.33645392361053894,0.46534640762077284,-0.04545547261135416,0.22138522616808226,0.0,2.1676048027868347,3.0755851921655566,4.848563366489866,1.8371836432047224,0.31556688616918205,0.47235959229791225,0.349752571552969,0.2213852261680822,-0.04545547261135413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,-2.909158095963571,29.51716504163962,16.822206453326874,20.01863682133921,3.334212572287661,7.405419657709711,2.0937962310191582,3.169595963871395,3.2347147687244227,2.273835347362241,29.517165041639633,-1.636401428979509,20.59766667217155,16.42850381925969,2.134459625654259,2.5680514473712814,2.339305316965962,4.8429211598851785,4.888273447366933,2.2581566031474836,16.822206453326874,20.59766667217157,-1.636401428979509,29.302054100997765,2.655156200816482,1.6354309427126026,4.91599546684296,2.27221546833668,2.316401631520993,4.849469021476652,20.018636821339232,16.428503819259685,29.302054100997776,-2.909158095963571,7.420620385932224,2.2155307906782147,3.3088335100152864,2.3398711686070794,1.9020314172648418,3.056686205561348,3.3342125722876617,2.134459625654259,2.655156200816481,7.420620385932226,-0.04545559524943081,0.34790129904615746,0.3030567572340341,0.29063880647026646,0.24408967378514845,0.31708957741469396,7.405419657709705,2.5680514473712805,1.6354309427126026,2.2155307906782165,0.34790129904615746,-0.0454555952494308,0.24366975727297685,0.4008143379562648,0.28833319532662094,0.20340081987573183,2.0937962310191587,2.3393053169659623,4.91599546684296,3.3088335100152872,0.3030567572340342,0.24366975727297674,-0.04545559524943081,0.35113582217657885,0.3032043092396937,0.4585618084009195,3.169595963871394,4.842921159885175,2.2722154683366775,2.3398711686070794,0.2906388064702664,0.40081433795626475,0.35113582217657874,-0.0454555952494308,0.4510955206637417,0.2326427617608673,3.2347147687244235,4.888273447366935,2.3164016315209914,1.9020314172648418,0.24408967378514856,0.288333195326621,0.30320430923969366,0.45109552066374176,-0.0454555952494308,0.35336081725219576,2.2738353473622426,2.2581566031474836,4.849469021476652,3.0566862055613475,0.31708957741469407,0.20340081987573183,0.45856180840091937,0.23264276176086734,0.3533608172521959,-0.0454555952494308
